actual_price,discount,name,price_without_discount,rating,specification,total_ratings
"₹1,37,999",7% off,"APPLE iPhone 14 Pro Max (Silver, 256 GB)","₹,1,49,900",4.7,"256 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,48MP + 12MP + 12MP | 12MP Front Camera,A16 Bionic Chip, 6 Core Processor Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",873 Ratings 
"₹95,999",12% off,"APPLE iPhone 14 (Blue, 512 GB)","₹,1,09,900",4.7,"512 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip, 6 Core Processor Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories","18,711 Ratings "
"₹1,44,999",14% off,"APPLE iPhone 13 Pro (Alpine Green, 1 TB)","₹,1,69,900",4.7,"1 TB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,Brand Warranty for 1 Year","1,429 Ratings "
"₹54,999",15% off,"APPLE iPhone 12 mini (Black, 128 GB)","₹,64,900",4.5,"128 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,Ceramic Shield,Industry-leading IP68 Water Resistance,All Screen OLED Display,12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR Recording,Brand Warranty for 1 Year","1,26,356 Ratings "
"₹1,57,999",7% off,"APPLE iPhone 14 Pro Max (Deep Purple, 512 GB)","₹,1,69,900",4.7,"512 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,48MP + 12MP + 12MP | 12MP Front Camera,A16 Bionic Chip, 6 Core Processor Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",873 Ratings 
"₹1,55,999",13% off,"APPLE iPhone 13 Pro Max (Graphite, 1 TB)","₹,1,79,900",4.6,"1 TB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,Brand Warranty for 1 Year","1,848 Ratings "
"₹89,999",9% off,"APPLE iPhone 13 ((PRODUCT)RED, 512 GB)","₹,99,900",4.7,"512 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,Brand Warranty for 1 Year","1,94,061 Ratings "
"₹1,52,999",4% off,"APPLE iPhone 14 Pro (Space Black, 512 GB)","₹,1,59,900",4.7,"512 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,48MP + 12MP + 12MP | 12MP Front Camera,A16 Bionic Chip, 6 Core Processor Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",840 Ratings 
"₹1,44,999",14% off,"APPLE iPhone 13 Pro (Sierra Blue, 1 TB)","₹,1,69,900",4.7,"1 TB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,Brand Warranty for 1 Year","1,429 Ratings "
"₹1,32,999",4% off,"APPLE iPhone 14 Pro (Gold, 256 GB)","₹,1,39,900",4.7,"256 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,48MP + 12MP + 12MP | 12MP Front Camera,A16 Bionic Chip, 6 Core Processor Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",840 Ratings 
"₹1,03,999",13% off,"APPLE iPhone 14 Plus (Midnight, 512 GB)","₹,1,19,900",4.7,"512 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip, 6 Core Processor Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories","4,675 Ratings "
"₹1,55,999",13% off,"APPLE iPhone 13 Pro Max (Alpine Green, 1 TB)","₹,1,79,900",4.6,"1 TB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,Brand Warranty for 1 Year","1,848 Ratings "
"₹42,999",2% off,"APPLE iPhone 11 (Purple, 64 GB)","₹,43,900",4.6,"64 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,Brand Warranty of 1 Year","1,86,187 Ratings "
"₹57,999",10% off,"APPLE iPhone 12 (Green, 128 GB)","₹,64,900",4.6,"128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,Ceramic Shield,Industry-leading IP68 Water Resistance,All Screen OLED Display,12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR Recording,Brand Warranty for 1 Year","1,87,375 Ratings "
"₹42,999",2% off,"APPLE iPhone 11 (Red, 64 GB)","₹,43,900",4.6,"64 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,Brand Warranty of 1 Year","1,86,187 Ratings "
"₹47,999",1% off,"APPLE iPhone 11 (Green, 128 GB)","₹,48,900",4.6,"128 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,Brand Warranty of 1 Year","1,86,187 Ratings "
"₹42,999",2% off,"APPLE iPhone 11 (Yellow, 64 GB)","₹,43,900",4.6,"64 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,Brand Warranty of 1 Year","1,86,187 Ratings "
"₹59,999",14% off,"APPLE iPhone 13 (Green, 128 GB)","₹,69,900",4.7,"128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,Brand Warranty for 1 Year","1,94,012 Ratings "
"₹61,999",4% off,"APPLE iPhone 13 mini (Green, 128 GB)","₹,64,900",4.5,"128 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,Brand Warranty for 1 Year","3,166 Ratings "
"₹66,999",10% off,"APPLE iPhone 12 (Purple, 256 GB)","₹,74,900",4.6,"256 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,Ceramic Shield,Industry-leading IP68 Water Resistance,All Screen OLED Display,12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR Recording,Brand Warranty for 1 Year","1,87,369 Ratings "
"₹69,999",12% off,"APPLE iPhone 13 (Green, 256 GB)","₹,79,900",4.7,"256 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,Brand Warranty for 1 Year","1,94,012 Ratings "
"₹28,990",27% off,"APPLE iPhone SE (White, 64 GB)","₹,39,900",4.5,"64 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,Water and Dust Resistant (1 meter for Upto 30 minutes, IP67),Fast Charge Capable,Wireless charging (Works with Qi Chargers | Qi Chargers are Sold Separately,Brand Warranty of 1 Year","1,53,915 Ratings "
"₹54,999",15% off,"APPLE iPhone 12 mini (White, 128 GB)","₹,64,900",4.5,"128 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,Ceramic Shield,Industry-leading IP68 Water Resistance,All Screen OLED Display,12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR Recording,Brand Warranty for 1 Year","1,26,350 Ratings "
"₹32,990",26% off,"APPLE iPhone SE (Red, 128 GB)","₹,44,900",4.5,"128 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,Water and Dust Resistant (1 meter for Upto 30 minutes, IP67),Fast Charge Capable,Wireless charging (Works with Qi Chargers | Qi Chargers are Sold Separately,Brand Warranty of 1 Year","1,53,915 Ratings "
"₹1,32,999",4% off,"APPLE iPhone 14 Pro (Deep Purple, 256 GB)","₹,1,39,900",4.7,"256 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,48MP + 12MP + 12MP | 12MP Front Camera,A16 Bionic Chip, 6 Core Processor Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",835 Ratings 
"₹36,999",22% off,"Apple iPhone XR (White, 64 GB) (Includes EarPods, Power Adapter)","₹,47,900",4.6,"64 GB ROM,15.49 cm (6.1 inch) Display,12MP Rear Camera | 7MP Front Camera,A12 Bionic Chip Processor,iOS 13 Compatible,Brand Warranty of 1 Year","1,00,655 Ratings "
"₹61,999",4% off,"APPLE iPhone 13 mini (Midnight, 128 GB)","₹,64,900",4.5,"128 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,Brand Warranty for 1 Year","3,166 Ratings "
"₹1,37,999",7% off,"APPLE iPhone 14 Pro Max (Space Black, 256 GB)","₹,1,49,900",4.7,"256 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,48MP + 12MP + 12MP | 12MP Front Camera,A16 Bionic Chip, 6 Core Processor Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",869 Ratings 
"₹61,999",4% off,"APPLE iPhone 13 mini (Blue, 128 GB)","₹,64,900",4.5,"128 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,Brand Warranty for 1 Year","3,166 Ratings "
"₹61,999",4% off,"APPLE iPhone 13 mini (Pink, 128 GB)","₹,64,900",4.5,"128 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,Brand Warranty for 1 Year","3,166 Ratings "
"₹69,999",12% off,"APPLE iPhone 13 ((PRODUCT)RED, 256 GB)","₹,79,900",4.7,"256 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,Brand Warranty for 1 Year","1,94,012 Ratings "
"₹36,999",22% off,"Apple iPhone XR (Black, 64 GB) (Includes EarPods, Power Adapter)","₹,47,900",4.6,"64 GB ROM,15.5 cm (6.102 inch) Display,12MP Rear Camera | 7MP Front Camera,A12 Bionic Chip Processor,iOS 13 Compatible,Brand Warranty of 1 Year","1,00,655 Ratings "
"₹1,25,999",15% off,"APPLE iPhone 13 Pro (Alpine Green, 512 GB)","₹,1,49,900",4.7,"512 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,Brand Warranty for 1 Year","1,429 Ratings "
"₹55,999",25% off,"APPLE iPhone 12 mini (Red, 256 GB)","₹,74,900",4.5,"256 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,Ceramic Shield,Industry-leading IP68 Water Resistance,All Screen OLED Display,12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR Recording,Brand Warranty for 1 Year","1,26,350 Ratings "
"₹29,990",,"APPLE iPhone 6s (Gold, 32 GB)",,4.5,"32 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 5MP Front Camera,Apple A9 64-bit processor and Embedded M9 Motion Co-processor,Brand Warranty of 1 Year","93,018 Ratings "
"₹1,37,999",7% off,"APPLE iPhone 14 Pro Max (Gold, 256 GB)","₹,1,49,900",4.7,"256 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,48MP + 12MP + 12MP | 12MP Front Camera,A16 Bionic Chip, 6 Core Processor Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",869 Ratings 
"₹78,899",28% off,"APPLE iPhone 12 Pro (Pacific Blue, 128 GB)","₹,1,09,900",4.5,"128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,Ceramic Shield | Industry-leading IP68 Water Resistance,All Screen OLED Display,LiDAR Scanner for Improved AR Experiences, Night Mode Portraits,Brand Warranty for 1 Year","1,293 Ratings "
"₹36,999",22% off,"Apple iPhone XR (Coral, 64 GB) (Includes EarPods, Power Adapter)","₹,47,900",4.6,"64 GB ROM,15.49 cm (6.1 inch) Display,12MP Rear Camera | 7MP Front Camera,A12 Bionic Chip Processor,iOS 13 Compatible,Brand Warranty of 1 Year","1,00,655 Ratings "
"₹1,37,999",7% off,"APPLE iPhone 14 Pro Max (Deep Purple, 256 GB)","₹,1,49,900",4.7,"256 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,48MP + 12MP + 12MP | 12MP Front Camera,A16 Bionic Chip, 6 Core Processor Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",869 Ratings 
"₹1,57,999",7% off,"APPLE iPhone 14 Pro Max (Silver, 512 GB)","₹,1,69,900",4.7,"512 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,48MP + 12MP + 12MP | 12MP Front Camera,A16 Bionic Chip, 6 Core Processor Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",869 Ratings 
"₹28,990",27% off,"APPLE iPhone SE (Red, 64 GB)","₹,39,900",4.5,"64 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,Water and Dust Resistant (1 meter for Upto 30 minutes, IP67),Fast Charge Capable,Wireless charging (Works with Qi Chargers | Qi Chargers are Sold Separately,Brand Warranty of 1 Year","1,53,915 Ratings "
"₹1,32,999",4% off,"APPLE iPhone 14 Pro (Space Black, 256 GB)","₹,1,39,900",4.7,"256 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,48MP + 12MP + 12MP | 12MP Front Camera,A16 Bionic Chip, 6 Core Processor Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",840 Ratings 
"₹95,999",12% off,"APPLE iPhone 14 (Purple, 512 GB)","₹,1,09,900",4.7,"512 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip, 6 Core Processor Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories","18,711 Ratings "
"₹1,39,900",,"APPLE iPhone 13 Pro Max (Alpine Green, 256 GB)",,4.6,"256 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,Brand Warranty for 1 Year","1,848 Ratings "
"₹1,72,999",3% off,"APPLE iPhone 14 Pro (Silver, 1 TB)","₹,1,79,900",4.7,"1 TB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,48MP + 12MP + 12MP | 12MP Front Camera,A16 Bionic Chip, 6 Core Processor Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",840 Ratings 
"₹95,999",12% off,"APPLE iPhone 14 (Starlight, 512 GB)","₹,1,09,900",4.7,"512 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip, 6 Core Processor Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories","18,711 Ratings "
"₹1,52,999",4% off,"APPLE iPhone 14 Pro (Silver, 512 GB)","₹,1,59,900",4.7,"512 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,48MP + 12MP + 12MP | 12MP Front Camera,A16 Bionic Chip, 6 Core Processor Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",840 Ratings 
"₹1,06,699",23% off,"APPLE iPhone 12 Pro (Gold, 512 GB)","₹,1,39,900",4.5,"512 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,Ceramic Shield | Industry-leading IP68 Water Resistance,All Screen OLED Display,LiDAR Scanner for Improved AR Experiences, Night Mode Portraits,Brand Warranty for 1 Year","1,293 Ratings "
"₹1,52,999",4% off,"APPLE iPhone 14 Pro (Gold, 512 GB)","₹,1,59,900",4.7,"512 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,48MP + 12MP + 12MP | 12MP Front Camera,A16 Bionic Chip, 6 Core Processor Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",840 Ratings 
"₹1,52,999",4% off,"APPLE iPhone 14 Pro (Deep Purple, 512 GB)","₹,1,59,900",4.7,"512 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,48MP + 12MP + 12MP | 12MP Front Camera,A16 Bionic Chip, 6 Core Processor Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",840 Ratings 
"₹1,39,900",,"APPLE iPhone 13 Pro Max (Graphite, 256 GB)",,4.6,"256 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,Brand Warranty for 1 Year","1,848 Ratings "
"₹1,57,999",7% off,"APPLE iPhone 14 Pro Max (Gold, 512 GB)","₹,1,69,900",4.7,"512 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,48MP + 12MP + 12MP | 12MP Front Camera,A16 Bionic Chip, 6 Core Processor Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",873 Ratings 
"₹89,999",5% off,"APPLE iPhone 13 mini ((PRODUCT)RED, 512 GB)","₹,94,900",4.5,"512 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,Brand Warranty for 1 Year","3,166 Ratings "
"₹95,699",18% off,"APPLE iPhone 11 Pro Max (Space Grey, 64 GB)","₹,1,17,100",4.7,"64 GB ROM,16.51 cm (6.5 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,Brand Warranty for 1 Year","1,097 Ratings "
"₹1,39,900",,"APPLE iPhone 13 Pro Max (Silver, 256 GB)",,4.6,"256 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,Brand Warranty for 1 Year","1,848 Ratings "
"₹1,55,999",13% off,"APPLE iPhone 13 Pro Max (Silver, 1 TB)","₹,1,79,900",4.6,"1 TB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,Brand Warranty for 1 Year","1,848 Ratings "
"₹1,34,999",15% off,"APPLE iPhone 13 Pro Max (Graphite, 512 GB)","₹,1,59,900",4.6,"512 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,Brand Warranty for 1 Year","1,848 Ratings "
"₹1,34,999",15% off,"APPLE iPhone 13 Pro Max (Silver, 512 GB)","₹,1,59,900",4.6,"512 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,Brand Warranty for 1 Year","1,848 Ratings "
"₹95,699",12% off,"APPLE iPhone 11 Pro Max (Midnight Green, 64 GB)","₹,1,09,900",4.7,"64 GB ROM,16.51 cm (6.5 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,Brand Warranty for 1 Year","1,097 Ratings "
"₹1,19,900",,"APPLE iPhone 13 Pro (Gold, 128 GB)",,4.7,"128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,Brand Warranty for 1 Year","1,429 Ratings "
"₹40,990",25% off,"Apple iPhone SE (White, 256 GB) (Includes EarPods, Power Adapter)","₹,54,900",4.5,"256 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,Water and Dust Resistant (1 meter for Upto 30 minutes, IP67),Fast Charge Capable,Wireless charging (Works with Qi Chargers | Qi Chargers are Sold Separately,Brand Warranty for 1 Year","1,53,921 Ratings "
"₹1,72,999",3% off,"APPLE iPhone 14 Pro (Gold, 1 TB)","₹,1,79,900",4.7,"1 TB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,48MP + 12MP + 12MP | 12MP Front Camera,A16 Bionic Chip, 6 Core Processor Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",840 Ratings 
"₹1,34,999",15% off,"APPLE iPhone 13 Pro Max (Gold, 512 GB)","₹,1,59,900",4.6,"512 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,Brand Warranty for 1 Year","1,848 Ratings "
"₹72,999",8% off,"APPLE iPhone 14 (Yellow, 128 GB)","₹,79,900",4.7,"128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip, 6 Core Processor Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories","18,711 Ratings "
"₹95,999",12% off,"APPLE iPhone 14 ((PRODUCT)RED, 512 GB)","₹,1,09,900",4.7,"512 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip, 6 Core Processor Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories","18,711 Ratings "
"₹1,55,999",13% off,"APPLE iPhone 13 Pro Max (Gold, 1 TB)","₹,1,79,900",4.6,"1 TB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,Brand Warranty for 1 Year","1,848 Ratings "
"₹1,29,900",,"APPLE iPhone 13 Pro Max (Alpine Green, 128 GB)",,4.6,"128 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,Brand Warranty for 1 Year","1,848 Ratings "
"₹1,55,999",13% off,"APPLE iPhone 13 Pro Max (Sierra Blue, 1 TB)","₹,1,79,900",4.6,"1 TB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,Brand Warranty for 1 Year","1,848 Ratings "
"₹87,099",18% off,"APPLE iPhone 11 Pro (Midnight Green, 64 GB)","₹,1,06,600",4.6,"64 GB ROM,14.73 cm (5.8 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,Brand Warranty for 1 Year","8,662 Ratings "
"₹1,44,999",14% off,"APPLE iPhone 13 Pro (Silver, 1 TB)","₹,1,69,900",4.7,"1 TB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,Brand Warranty for 1 Year","1,429 Ratings "
"₹1,03,999",13% off,"APPLE iPhone 14 Plus ((PRODUCT)RED, 512 GB)","₹,1,19,900",4.7,"512 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip, 6 Core Processor Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories","4,675 Ratings "
"₹1,29,900",,"APPLE iPhone 13 Pro Max (Gold, 128 GB)",,4.6,"128 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,Brand Warranty for 1 Year","1,848 Ratings "
"₹1,29,900",,"APPLE iPhone 13 Pro (Graphite, 256 GB)",,4.7,"256 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,Brand Warranty for 1 Year","1,429 Ratings "
"₹1,19,900",,"APPLE iPhone 13 Pro (Silver, 128 GB)",,4.7,"128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,Brand Warranty for 1 Year","1,429 Ratings "
"₹81,999",8% off,"APPLE iPhone 14 Plus (Yellow, 128 GB)","₹,89,900",4.7,"128 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip, 6 Core Processor Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories","4,675 Ratings "
"₹95,699",18% off,"APPLE iPhone 11 Pro Max (Gold, 64 GB)","₹,1,17,100",4.7,"64 GB ROM,16.51 cm (6.5 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,Brand Warranty for 1 Year","1,097 Ratings "
"₹52,000",,"APPLE iPhone 6 (Space Grey, 16 GB)",,4.4,"16 GB ROM,11.94 cm (4.7 inch) Retina HD Display,8MP Rear Camera | 1.2MP Front Camera,Apple A8 64-bit processor and M8 Motion Co-processor,1 Year Manufacturer Warranty","1,45,519 Ratings "
"₹1,44,999",14% off,"APPLE iPhone 13 Pro (Gold, 1 TB)","₹,1,69,900",4.7,"1 TB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,Brand Warranty for 1 Year","1,429 Ratings "
"₹91,999",7% off,"APPLE iPhone 14 Plus (Yellow, 256 GB)","₹,99,900",4.7,"256 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip, 6 Core Processor Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories","4,675 Ratings "
"₹82,999",7% off,"APPLE iPhone 14 (Yellow, 256 GB)","₹,89,900",4.7,"256 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip, 6 Core Processor Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories","18,711 Ratings "
"₹77,000",,"APPLE iPhone 8 (Space Grey, 256 GB)",,4.5,"256 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor Processor,Brand Warranty of 1 Year","11,361 Ratings "
"₹34,900",,"APPLE iPhone 6s Plus (Gold, 32 GB)",,4.4,"32 GB ROM,13.97 cm (5.5 inch) Retina HD Display,12MP Rear Camera | 5MP Front Camera,Apple A9 64-bit processor and Embedded M9 Motion Co-processor,Brand Warranty of 1 Year","18,827 Ratings "
"₹28,130",8% off,"APPLE iPhone 6 (Gold, 32 GB)","₹,30,780",4.4,"32 GB ROM,11.94 cm (4.7 inch) Retina HD Display,8MP Rear Camera | 1.2MP Front Camera,A8 Chip with 64-bit Architecture and M8 Motion Co-processor,Brand Warranty of 1 Year","1,45,519 Ratings "
"₹39,900",,"APPLE iPhone 8 (Gold, 64 GB)",,4.5,"64 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor Processor,iOS 13 Compatible,Brand Warranty of 1 Year","11,361 Ratings "
